,屋内気温,屋内気温,屋内気温,屋内気温,屋内気温,屋内湿度,屋内湿度,屋内湿度,屋内湿度,屋内湿度,屋内CO2濃度,屋内CO2濃度,屋内CO2濃度,屋内CO2濃度,屋内CO2濃度,屋内絶対湿度,屋内絶対湿度,屋内絶対湿度,屋内絶対湿度,屋内絶対湿度,カーテン２,カーテン２,カーテン２,カーテン２,カーテン２,屋内飽差,屋内飽差,屋内飽差,屋内飽差,屋内飽差
DateTime,InAirTemp-2-0-0,InAirTemp-2-0-0,InAirTemp-2-0-0,InAirTemp-2-0-0,InAirTemp-2-0-0,InAirHumid-2-0-0,InAirHumid-2-0-0,InAirHumid-2-0-0,InAirHumid-2-0-0,InAirHumid-2-0-0,InCO2Dens-2-0-0,InCO2Dens-2-0-0,InCO2Dens-2-0-0,InCO2Dens-2-0-0,InCO2Dens-2-0-0,InAirHumidSH.mIA-2-0-0,InAirHumidSH.mIA-2-0-0,InAirHumidSH.mIA-2-0-0,InAirHumidSH.mIA-2-0-0,InAirHumidSH.mIA-2-0-0,opr_Ctn.aMC-2-1-2,opr_Ctn.aMC-2-1-2,opr_Ctn.aMC-2-1-2,opr_Ctn.aMC-2-1-2,opr_Ctn.aMC-2-1-2,InAirSatuDef.mIA-2-0-0,InAirSatuDef.mIA-2-0-0,InAirSatuDef.mIA-2-0-0,InAirSatuDef.mIA-2-0-0,InAirSatuDef.mIA-2-0-0
日時,瞬時,最大,最小,平均,較差,瞬時,最大,最小,平均,較差,瞬時,最大,最小,平均,較差,瞬時,最大,最小,平均,較差,瞬時,最大,最小,平均,較差,瞬時,最大,最小,平均,較差
2020/8/28 18:10,31.1,31.2,0,31.122,31.2,66,66,65,65.556,1,570,574,568,570.741,6,19.1,19.1,18.8,18.985,0.3,10,10,10,10,0,9.8,10.2,9.8,9.967,0.4
2020/8/28 18:15,30.8,31.1,0,30.93,31.1,67,67,66,66.556,1,570,574,570,570.667,4,19.1,19.2,18.9,19.096,0.3,10,10,10,10,0,9.4,9.8,9.4,9.57,0.4
2020/8/28 18:20,30.7,30.8,0,30.778,30.8,68,68,66,67,2,571,573,570,571.111,3,19.2,19.2,18.8,19.063,0.4,10,10,10,10,0,9,9.7,9,9.378,0.7
2020/8/28 18:25,30.6,30.7,0,29.515,30.7,68,68,67,67.407,1,570,571,570,570.481,1,19.1,19.2,18.9,19.03,0.3,10,10,10,10,0,9,9.3,9,9.178,0.3
2020/8/28 18:30,30.5,30.6,0,30.537,30.6,67,68,67,67.111,1,572,572,570,570.519,2,18.7,19.1,18.7,18.796,0.4,10,10,10,10,0,9.2,9.3,9,9.204,0.3
2020/8/28 18:35,30.4,30.5,0,29.344,30.5,67,68,66,67.074,2,570,572,570,570.296,2,18.6,19,18.5,18.715,0.5,10,10,10,10,0,9.1,9.5,8.9,9.17,0.6
2020/8/28 18:40,30.4,30.4,0,30.4,30.4,67,68,67,67.222,1,571,571,570,570.222,1,18.6,18.9,18.6,18.667,0.3,10,10,10,10,0,9.1,9.1,8.9,9.056,0.2
2020/8/28 18:45,30.4,30.4,0,30.4,30.4,68,68,67,67.296,1,570,572,570,570.111,2,18.9,18.9,18.6,18.689,0.3,10,10,10,10,0,8.9,9.1,8.9,9.041,0.2
2020/8/28 18:50,30.3,30.4,0,30.337,30.4,68,68,68,68,0,567,571,567,569.444,4,18.8,18.9,18.8,18.837,0.1,10,10,10,10,0,8.8,8.9,8.8,8.837,0.1
2020/8/28 18:55,30.3,30.3,0,30.3,30.3,69,69,68,68.63,1,570,571,565,568.778,6,19.1,19.1,18.8,18.989,0.3,10,10,10,10,0,8.5,8.8,8.5,8.611,0.3
2020/8/28 19:00,30.2,30.3,0,30.2,30.3,69,70,69,69.111,1,570,571,570,570.074,1,19,19.2,19,19.022,0.2,10,10,10,10,0,8.5,8.5,8.2,8.467,0.3
2020/8/28 19:05,30.1,30.2,0,29.019,30.2,70,70,69,69.63,1,570,571,570,570.259,1,19.1,19.2,18.8,19.059,0.4,10,10,10,10,0,8.2,8.5,8.2,8.293,0.3
2020/8/28 19:10,30,30.1,0,30.076,30.1,70,70,69,69.84,1,570,571,566,568.04,5,19,19.1,18.8,19.028,0.3,10,10,10,10,0,8.1,8.4,8.1,8.208,0.3
2020/8/28 19:15,29.9,30,0,29.926,30,71,71,70,70.815,1,570,571,570,570.111,1,19.2,19.3,18.9,19.2,0.4,10,10,10,10,0,7.8,8.1,7.8,7.844,0.3
2020/8/28 19:20,29.8,29.9,0,29.87,29.9,71,71,71,71,0,570,573,570,570.37,3,19,19.2,19,19.133,0.2,10,10,10,10,0,7.8,7.8,7.8,7.8,0
2020/8/28 19:25,29.8,29.9,0,29.8,29.9,71,72,71,71.37,1,570,571,570,570.074,1,19,19.3,19,19.133,0.3,10,10,10,10,0,7.8,7.8,7.5,7.689,0.3
2020/8/28 19:30,29.8,29.8,0,29.767,29.8,71,72,70,71,2,570,571,570,570.185,1,19,19.3,18.7,18.963,0.6,10,10,10,10,0,7.8,8,7.4,7.733,0.6
2020/8/28 19:35,29.8,29.8,0,29.752,29.8,71,71,71,71,0,570,571,570,570.037,1,19,19,18.9,18.952,0.1,10,10,10,10,0,7.8,7.8,7.7,7.752,0.1
2020/8/28 19:40,29.7,29.8,0,29.711,29.8,71,71,71,71,0,570,571,568,569.074,3,18.9,19,18.9,18.907,0.1,10,10,10,10,0,7.7,7.8,7.7,7.711,0.1
2020/8/28 19:45,29.7,29.7,0,28.593,29.7,72,72,71,71.741,1,570,571,568,569.815,3,19.2,19.2,18.8,19.111,0.4,10,10,10,10,0,7.4,7.7,7.4,7.478,0.3
2020/8/28 19:50,29.6,29.7,0,29.633,29.7,73,73,72,72.407,1,570,571,570,570.037,1,19.4,19.5,19.1,19.263,0.4,10,10,10,10,0,7.1,7.4,7.1,7.27,0.3
2020/8/28 19:55,29.5,29.6,0,28.474,29.6,73,73,73,73,0,571,571,570,570.222,1,19.2,19.4,19.2,19.333,0.2,10,10,10,10,0,7.1,7.1,7.1,7.1,0
2020/8/28 20:00,29.5,29.5,0,29.5,29.5,73,73,73,73,0,570,571,570,570.037,1,19.2,19.2,19.2,19.2,0,10,10,10,10,0,7.1,7.1,7.1,7.1,0
2020/8/28 20:05,29.4,29.5,0,29.433,29.5,74,74,73,74,1,570,571,570,570.111,1,19.4,19.5,19.2,19.433,0.3,10,10,10,10,0,6.8,7.1,6.8,6.8,0.3
2020/8/28 20:10,29.4,29.4,0,28.311,29.4,75,75,74,74.333,1,570,571,568,569.778,3,19.6,19.6,19.4,19.462,0.2,10,10,10,10,0,6.5,6.8,6.5,6.708,0.3
2020/8/28 20:15,29.3,29.4,0,29.33,29.4,75,75,75,75,0,570,571,570,570.074,1,19.5,19.6,19.5,19.533,0.1,10,10,10,10,0,6.5,6.5,6.5,6.5,0
2020/8/28 20:20,29.1,29.3,0,29.208,29.3,77,77,75,76.154,2,570,572,570,570.231,2,19.8,19.9,19.5,19.722,0.4,10,10,10,10,0,5.9,6.5,5.9,6.167,0.6
2020/8/28 20:25,29.1,29.1,0,29.1,29.1,77,77,77,77,0,571,574,570,570.889,4,19.8,19.8,19.8,19.8,0,10,10,10,10,0,5.9,5.9,5.9,5.9,0
2020/8/28 20:30,29,29.1,0,28.007,29.1,78,78,77,77.074,1,571,572,570,570.481,2,20,20,19.7,19.807,0.3,10,10,10,10,0,5.6,5.9,5.6,5.87,0.3
2020/8/28 20:35,29,29,0,27.926,29,78,78,77,77.926,1,570,571,570,570.222,1,20,20,19.7,19.978,0.3,10,10,10,10,0,5.6,5.8,5.6,5.615,0.2
2020/8/28 20:40,29,29,0,29,29,78,78,78,78,0,570,571,565,569.741,6,20,20,20,20,0,10,10,10,10,0,5.6,5.6,5.6,5.6,0
2020/8/28 20:45,29,29,0,27.926,29,78,79,78,78.37,1,570,571,568,570.074,3,20,20.2,20,20.067,0.2,10,10,10,10,0,5.6,5.6,5.3,5.5,0.3
2020/8/28 20:50,29,29,0,29,29,79,79,78,78.815,1,570,571,570,570.074,1,20.2,20.2,20,20.17,0.2,10,10,10,10,0,5.3,5.6,5.3,5.344,0.3
2020/8/28 20:55,28.9,29,0,28.978,29,79,80,79,79,1,570,571,567,569.815,4,20.1,20.5,20.1,20.178,0.4,10,10,10,10,0,5.3,5.3,5,5.3,0.3
2020/8/28 21:00,28.9,28.9,0,28.9,28.9,79,80,79,79,1,570,571,567,569.444,4,20.1,20.3,20.1,20.1,0.2,10,10,10,10,0,5.3,5.3,5,5.3,0.3
2020/8/28 21:05,28.9,28.9,0,28.9,28.9,80,80,79,79.296,1,570,571,566,568.519,5,20.3,20.3,20.1,20.167,0.2,10,10,10,10,0,5,5.3,5,5.2,0.3
2020/8/28 21:10,28.8,28.9,0,27.793,28.9,81,81,80,80,1,570,571,570,570.111,1,20.5,20.5,20.2,20.27,0.3,10,10,10,10,0,4.8,5,4.8,4.993,0.2
2020/8/28 21:15,28.8,28.8,0,28.8,28.8,81,81,80,80.667,1,571,571,566,568.185,5,20.5,20.5,20.2,20.389,0.3,10,10,10,10,0,4.8,5,4.8,4.874,0.2
2020/8/28 21:20,28.8,28.8,0,28.8,28.8,81,81,81,81,0,568,572,568,569.704,4,20.5,20.5,20.5,20.5,0,10,10,10,10,0,4.8,4.8,4.8,4.8,0
2020/8/28 21:25,28.7,28.8,0,28.733,28.8,82,82,81,81.037,1,566,571,566,567.593,5,20.6,20.6,20.4,20.448,0.2,10,10,10,10,0,4.5,4.8,4.5,4.719,0.3
2020/8/28 21:30,28.7,28.7,0,27.637,28.7,81,82,81,81.667,1,570,571,566,569.963,5,20.4,20.6,20.4,20.526,0.2,10,10,10,10,0,4.7,4.7,4.5,4.574,0.2
2020/8/28 21:35,28.7,28.7,0,28.7,28.7,82,82,81,81.778,1,570,571,566,569,5,20.6,20.6,20.4,20.556,0.2,10,10,10,10,0,4.5,4.7,4.5,4.544,0.2
2020/8/28 21:40,28.7,28.7,0,27.637,28.7,82,82,82,82,0,570,571,565,568.037,6,20.6,20.6,20.6,20.6,0,10,10,10,10,0,4.5,4.5,4.5,4.5,0
2020/8/28 21:45,28.6,28.7,0,28.644,28.7,83,83,82,82.444,1,571,571,566,569,5,20.7,20.9,20.5,20.646,0.4,10,10,10,10,0,4.2,4.5,4.2,4.362,0.3
2020/8/28 21:50,28.6,28.6,0,28.6,28.6,83,83,83,83,0,571,571,570,570.077,1,20.7,20.7,20.7,20.7,0,10,10,10,10,0,4.2,4.2,4.2,4.2,0
2020/8/28 21:55,28.5,28.6,0,27.526,28.6,83,83,83,83,0,570,571,568,569.815,3,20.6,20.7,20.6,20.685,0.1,10,10,10,10,0,4.2,4.2,4.2,4.2,0
2020/8/28 22:00,28.5,28.5,0,28.5,28.5,83,83,83,83,0,570,571,570,570.185,1,20.6,20.6,20.6,20.6,0,10,10,10,10,0,4.2,4.2,4.2,4.2,0
2020/8/28 22:05,28.5,28.5,0,28.5,28.5,83,83,83,83,0,570,571,570,570.407,1,20.6,20.6,20.6,20.6,0,10,10,10,10,0,4.2,4.2,4.2,4.2,0
2020/8/28 22:10,28.4,28.5,0,28.459,28.5,83,83,83,83,0,571,571,570,570.296,1,20.5,20.6,20.5,20.559,0.1,10,10,10,10,0,4.2,4.2,4.2,4.2,0
2020/8/28 22:15,28.4,28.4,0,27.348,28.4,83,84,83,83.222,1,570,571,570,570.481,1,20.5,20.7,20.5,20.544,0.2,10,10,10,10,0,4.2,4.2,3.9,4.133,0.3
2020/8/28 22:20,28.4,28.4,0,28.4,28.4,84,84,83,83.407,1,570,571,570,570.444,1,20.7,20.7,20.5,20.581,0.2,10,10,10,10,0,3.9,4.2,3.9,4.078,0.3
2020/8/28 22:25,28.4,28.4,0,28.4,28.4,83,84,83,83.185,1,571,572,570,570.407,2,20.5,20.7,20.5,20.537,0.2,10,10,10,10,0,4.2,4.2,3.9,4.144,0.3
2020/8/28 22:30,28.4,28.4,0,28.4,28.4,84,84,83,83.481,1,570,571,570,570.185,1,20.7,20.7,20.5,20.604,0.2,10,10,10,10,0,3.9,4.2,3.9,4.044,0.3
2020/8/28 22:35,28.3,28.4,0,28.337,28.4,84,84,84,84,0,570,574,570,571.037,4,20.6,20.7,20.5,20.637,0.2,10,10,10,10,0,3.9,3.9,3.9,3.9,0
2020/8/28 22:40,28.2,28.3,0,27.163,28.3,85,85,84,84.185,1,571,574,570,570.63,4,20.7,20.7,20.5,20.559,0.2,10,10,10,10,0,3.6,3.9,3.6,3.844,0.3
2020/8/28 22:45,28.2,28.2,0,28.189,28.2,85,85,84,84.593,1,570,571,570,570.519,1,20.7,20.7,20.5,20.607,0.2,10,10,10,10,0,3.6,3.9,3.6,3.722,0.3
2020/8/28 22:50,28.1,28.2,0,27.067,28.2,86,86,85,85.074,1,571,571,568,570.111,3,20.8,20.8,20.6,20.623,0.2,10,10,10,10,0,3.4,3.6,3.4,3.592,0.2
2020/8/28 22:55,28.1,28.1,0,28.096,28.1,86,86,86,86,0,570,572,570,570.296,2,20.8,20.8,20.7,20.796,0.1,10,10,10,10,0,3.4,3.4,3.3,3.396,0.1
2020/8/28 23:00,28.1,28.1,0,28.081,28.1,86,86,86,86,0,570,571,570,570.269,1,20.8,20.8,20.7,20.785,0.1,10,10,10,10,0,3.4,3.4,3.3,3.389,0.1
2020/8/28 23:05,28,28.1,0,28.056,28.1,87,87,86,86.333,1,570,571,570,570.074,1,21,21.1,20.7,20.852,0.4,10,10,10,10,0,3.1,3.4,3.1,3.27,0.3
2020/8/28 23:10,28,28.1,0,28.004,28.1,87,87,87,87,0,571,572,570,570.296,2,21,21.1,21,21,0.1,10,10,10,10,0,3.1,3.1,3.1,3.1,0
2020/8/28 23:15,28,28,0,26.963,28,87,87,87,87,0,570,572,570,570.37,2,21,21,20.8,20.985,0.2,10,10,10,10,0,3.1,3.1,3.1,3.1,0
2020/8/28 23:20,27.9,28,0,27.941,28,88,88,87,87.333,1,570,574,570,571.37,4,21.1,21.2,20.8,20.981,0.4,10,10,10,10,0,2.8,3.1,2.8,3,0.3
2020/8/28 23:25,27.9,28,0,27.896,28,88,88,88,88,0,571,572,570,570.481,2,21.1,21.2,20.9,21.093,0.3,10,10,10,10,0,2.8,2.8,2.8,2.8,0
2020/8/28 23:30,27.9,27.9,0,26.856,27.9,87,88,87,87.259,1,570,571,570,570.185,1,20.8,21.1,20.7,20.852,0.4,10,10,10,10,0,3.1,3.1,2.8,3.033,0.3
2020/8/28 23:35,27.8,27.9,0,27.896,27.9,87,87,87,87,0,570,574,570,570.815,4,20.7,20.8,20.7,20.793,0.1,10,10,10,10,0,3.1,3.1,3.1,3.1,0
2020/8/28 23:40,27.9,27.9,0,27.893,27.9,87,87,87,87,0,571,576,570,571.333,6,20.8,20.8,20.7,20.785,0.1,10,10,10,10,0,3.1,3.1,3.1,3.1,0
2020/8/28 23:45,27.9,27.9,0,26.83,27.9,87,87,87,87,0,568,571,568,570.037,3,20.8,20.8,20.7,20.763,0.1,10,10,10,10,0,3.1,3.1,3.1,3.1,0
2020/8/28 23:50,27.9,27.9,0,27.87,27.9,87,88,87,87.037,1,571,571,568,570,3,20.8,21.1,20.7,20.767,0.4,10,10,10,10,0,3.1,3.1,2.8,3.089,0.3
2020/8/28 23:55,27.8,27.9,0,27.822,27.9,87,87,87,87,0,570,571,570,570.296,1,20.7,20.8,20.7,20.707,0.1,10,10,10,10,0,3.1,3.1,3.1,3.1,0
2020/8/29 0:00,27.8,27.9,0,26.77,27.9,88,88,87,87.037,1,571,571,570,570.111,1,20.9,20.9,20.7,20.707,0.2,10,10,10,10,0,2.8,3.1,2.8,3.089,0.3
2020/8/29 0:05,27.7,27.8,0,26.744,27.8,88,88,87,87.444,1,570,571,570,570.37,1,20.8,20.9,20.7,20.763,0.2,10,10,10,10,0,2.8,3.1,2.8,2.956,0.3
2020/8/29 0:10,27.7,27.7,0,27.7,27.7,88,88,88,88,0,571,572,570,570.667,2,20.8,20.8,20.8,20.8,0,10,10,10,10,0,2.8,2.8,2.8,2.8,0
2020/8/29 0:15,27.7,27.7,0,27.7,27.7,88,88,88,88,0,570,572,570,570.444,2,20.8,20.8,20.8,20.8,0,10,10,10,10,0,2.8,2.8,2.8,2.8,0
2020/8/29 0:20,27.7,27.7,0,27.7,27.7,88,88,88,88,0,570,571,570,570.2,1,20.8,20.8,20.8,20.8,0,10,10,10,10,0,2.8,2.8,2.8,2.8,0
2020/8/29 0:25,27.7,27.7,0,27.7,27.7,88,88,88,88,0,570,571,568,570.037,3,20.8,20.8,20.8,20.8,0,10,10,10,10,0,2.8,2.8,2.8,2.8,0
2020/8/29 0:30,27.7,27.7,0,27.7,27.7,89,89,88,88.37,1,571,571,570,570.259,1,21.1,21.1,20.8,20.911,0.3,10,10,10,10,0,2.6,2.8,2.6,2.726,0.2
2020/8/29 0:35,27.7,27.7,0,26.674,27.7,89,89,89,89,0,570,571,570,570,1,21.1,21.1,21.1,21.1,0,10,10,10,10,0,2.6,2.6,2.6,2.6,0
2020/8/29 0:40,27.6,27.7,0,26.578,27.7,89,89,89,89,0,570,572,570,570.519,2,20.9,21.1,20.9,20.907,0.2,10,10,10,10,0,2.5,2.6,2.5,2.504,0.1
2020/8/29 0:45,27.6,27.6,0,27.6,27.6,89,89,89,89,0,561,571,561,569,10,20.9,20.9,20.9,20.9,0,10,10,10,10,0,2.5,2.5,2.5,2.5,0
2020/8/29 0:50,27.6,27.6,0,26.578,27.6,90,90,89,89.296,1,571,584,555,566.593,29,21.2,21.2,20.9,21,0.3,10,10,10,10,0,2.3,2.5,2.3,2.433,0.2
2020/8/29 0:55,27.6,27.6,0,27.6,27.6,90,90,90,90,0,567,571,567,569.37,4,21.2,21.2,21.2,21.2,0,10,10,10,10,0,2.3,2.3,2.3,2.3,0
2020/8/29 1:00,27.6,27.6,0,27.6,27.6,90,90,90,90,0,571,571,565,568.593,6,21.2,21.2,21.2,21.2,0,10,10,10,10,0,2.3,2.3,2.3,2.3,0
2020/8/29 1:05,27.5,27.6,0,26.552,27.6,90,90,90,90,0,570,571,567,569.444,4,21,21.2,21,21.148,0.2,10,10,10,10,0,2.3,2.3,2.3,2.3,0
2020/8/29 1:10,27.5,27.5,0,27.5,27.5,91,91,90,90.63,1,568,571,567,569.333,4,21.3,21.3,21,21.2,0.3,10,10,10,10,0,2.1,2.3,2.1,2.167,0.2
2020/8/29 1:15,27.5,27.5,0,26.481,27.5,91,91,91,91,0,570,571,568,570.185,3,21.3,21.3,21.3,21.3,0,10,10,10,10,0,2.1,2.1,2.1,2.1,0
2020/8/29 1:20,27.4,27.5,0,27.444,27.5,91,91,91,91,0,570,571,570,570.185,1,21.1,21.3,21.1,21.192,0.2,10,10,10,10,0,2,2.1,2,2.046,0.1
2020/8/29 1:25,27.4,27.4,0,27.4,27.4,91,91,91,91,0,571,585,570,573.519,15,21.1,21.1,21.1,21.1,0,10,10,10,10,0,2,2,2,2,0
2020/8/29 1:30,27.4,27.4,0,26.346,27.4,91,91,91,91,0,576,581,566,572.385,15,21.1,21.1,21.1,21.1,0,10,10,10,10,0,2,2,2,2,0
2020/8/29 1:35,27.4,27.4,0,27.4,27.4,92,92,91,91.778,1,570,581,570,571.667,11,21.4,21.4,21.1,21.333,0.3,10,10,10,10,0,1.8,2,1.8,1.844,0.2
2020/8/29 1:40,27.3,27.4,0,27.311,27.4,92,92,92,92,0,570,571,568,570.185,3,21.2,21.4,21.2,21.222,0.2,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 1:45,27.3,27.3,0,27.3,27.3,92,92,92,92,0,563,571,550,565,21,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 1:50,27.2,27.3,0,27.281,27.3,92,92,92,92,0,571,574,560,567.852,14,21.1,21.2,21.1,21.181,0.1,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 1:55,27.2,27.2,0,26.193,27.2,92,92,92,92,0,574,579,570,571.593,9,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 2:00,27.2,27.2,0,27.2,27.2,92,92,92,92,0,571,574,570,570.481,4,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 2:05,27.2,27.2,0,27.2,27.2,92,92,92,92,0,570,571,570,570.185,1,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 2:10,27.2,27.2,0,27.2,27.2,92,92,92,92,0,570,572,570,570.259,2,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.8,1.8,1.8,1.8,0
2020/8/29 2:15,27.2,27.2,0,26.193,27.2,93,93,92,93,1,570,571,570,570.148,1,21.3,21.3,21.1,21.3,0.2,10,10,10,10,0,1.6,1.8,1.6,1.6,0.2
2020/8/29 2:20,27.2,27.2,0,27.2,27.2,92,93,92,92.815,1,570,571,570,570.222,1,21.1,21.3,21.1,21.263,0.2,10,10,10,10,0,1.8,1.8,1.6,1.637,0.2
2020/8/29 2:25,0,27.2,0,26.174,27.2,93,93,92,92.111,1,570,571,568,570.037,3,21.2,21.2,21,21.104,0.2,10,10,10,10,0,1.6,1.8,1.6,1.778,0.2
2020/8/29 2:30,0,27.1,0,27.1,27.1,93,93,93,93,0,570,571,570,570.333,1,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.6,1.6,1.6,1.6,0
2020/8/29 2:35,0,27.1,0,27.1,27.1,93,93,93,93,0,571,571,570,570.296,1,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.6,1.6,1.6,1.6,0
2020/8/29 2:40,0,27.1,0,26.096,27.1,93,93,93,93,0,570,572,570,570.444,2,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.6,1.6,1.6,1.6,0
2020/8/29 2:45,0,27.1,0,27.1,27.1,93,93,93,93,0,570,571,568,570.259,3,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.6,1.6,1.6,1.6,0
2020/8/29 2:50,0,27.1,0,27.1,27.1,93,93,93,93,0,571,574,570,570.815,4,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.6,1.6,1.6,1.6,0
2020/8/29 2:55,0,27.1,0,27.1,27.1,93,93,93,93,0,570,572,570,570.192,2,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.6,1.6,1.6,1.6,0
2020/8/29 3:00,0,27.1,0,27.074,27.1,93,93,93,93,0,572,574,570,570.778,4,21.1,21.2,21.1,21.174,0.1,10,10,10,10,0,1.5,1.6,1.5,1.574,0.1
2020/8/29 3:05,27,27,0,27,27,93,93,93,93,0,571,576,570,571.704,6,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.5,1.5,1.5,1.5,0
2020/8/29 3:10,27,27,0,27,27,93,93,93,93,0,571,572,570,570.889,2,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.5,1.5,1.5,1.5,0
2020/8/29 3:15,27,27,0,27,27,93,93,93,93,0,570,571,570,570.667,1,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.5,1.5,1.5,1.5,0
2020/8/29 3:20,27,27,0,27,27,93,94,93,93.037,1,571,571,570,570.407,1,21.1,21.3,21.1,21.115,0.2,10,10,10,10,0,1.5,1.5,1.3,1.485,0.2
2020/8/29 3:25,27,27,0,26,27,94,94,93,93.963,1,570,571,570,570.407,1,21.3,21.3,21.1,21.293,0.2,10,10,10,10,0,1.3,1.5,1.3,1.307,0.2
2020/8/29 3:30,26.9,27,0,25.941,27,94,94,94,94,0,571,571,568,570,3,21.2,21.3,21.2,21.241,0.1,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 3:35,26.9,26.9,0,26.9,26.9,94,94,94,94,0,572,574,570,571.296,4,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 3:40,26.9,26.9,0,26.9,26.9,94,94,94,94,0,570,572,570,570.778,2,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 3:45,26.9,26.9,0,25.904,26.9,94,94,94,94,0,571,572,570,570.556,2,21.2,21.2,21.2,21.2,0,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 3:50,26.8,26.9,0,26.856,26.9,94,94,94,94,0,571,574,570,571.37,4,21.1,21.2,21.1,21.156,0.1,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 3:55,26.8,26.8,0,26.8,26.8,94,94,94,94,0,571,576,570,571.926,6,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 4:00,26.8,26.8,0,26.8,26.8,94,94,94,94,0,572,574,570,572,4,21.1,21.1,21.1,21.1,0,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 4:05,26.7,26.8,0,25.759,26.8,94,94,94,94,0,571,572,570,570.889,2,20.9,21.1,20.9,21.004,0.2,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 4:10,26.7,26.7,0,26.7,26.7,94,94,94,94,0,571,576,570,572.222,6,20.9,20.9,20.9,20.9,0,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 4:15,26.6,26.7,0,26.667,26.7,94,94,94,94,0,574,574,570,572.407,4,20.8,20.9,20.8,20.867,0.1,10,10,10,10,0,1.3,1.3,1.3,1.3,0
2020/8/29 4:20,26.6,26.6,0,26.6,26.6,95,95,94,94.815,1,574,576,573,573.741,3,21,21,20.8,20.963,0.2,10,10,10,10,0,1.1,1.3,1.1,1.137,0.2
2020/8/29 4:25,26.6,26.6,0,26.6,26.6,95,95,95,95,0,571,574,570,572.074,4,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 4:30,26.6,26.6,0,25.615,26.6,95,95,95,95,0,574,576,571,573.296,5,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 4:35,26.6,26.6,0,26.6,26.6,95,95,95,95,0,571,576,571,573.5,5,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 4:40,26.6,26.6,0,26.6,26.6,95,95,95,95,0,573,574,571,572.333,3,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 4:45,26.6,26.6,0,25.615,26.6,95,95,95,95,0,574,577,570,572.481,7,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 4:50,26.6,26.6,0,26.6,26.6,95,95,95,95,0,574,574,570,572.741,4,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 4:55,26.6,26.6,0,25.615,26.6,95,95,95,95,0,576,576,570,572.407,6,21,21,21,21,0,10,10,10,10,0,1.1,1.1,1.1,1.1,0
2020/8/29 5:00,26.6,26.6,0,26.6,26.6,96,96,95,95.185,1,570,576,570,572.519,6,21.2,21.2,21,21.037,0.2,10,10,10,10,0,0.8,1.1,0.8,1.044,0.3
2020/8/29 5:05,26.6,26.6,0,26.6,26.6,95,96,95,95.296,1,571,576,570,571.889,6,21,21.2,21,21.052,0.2,10,10,10,10,0,1.1,1.1,0.8,1.022,0.3
2020/8/29 5:10,26.6,26.6,0,25.615,26.6,96,96,95,95.222,1,571,574,570,571.556,4,21.2,21.2,21,21.044,0.2,10,10,10,10,0,0.8,1.1,0.8,1.033,0.3
2020/8/29 5:15,26.6,26.6,0,26.6,26.6,96,96,96,96,0,571,572,570,570.963,2,21.2,21.2,21.2,21.2,0,10,10,10,10,0,0.8,0.8,0.8,0.8,0
